3,5,J41,22,A0_CH42,A5_CH42,J2,21,InB4,,,3,6,J39,22,A1_CH33,A6_CH33,J7,21,InD13,,,3,6,J37,22,A1_CH60,A6_CH60,J3,21,InD31,
3,5,J41,23,A0_CH41,A5_CH41,J2,24,InB5,,,3,6,J39,23,A1_CH42,A6_CH42,J7,24,InD15,,,3,7,J37,23,A2_CH3,A7_CH3,J3,24,InE1,
3,5,J41,24,A0_CH43,A5_CH43,J2,23,InB7,,,3,6,J39,24,A1_CH32,A6_CH32,J7,23,InD9,,,3,6,J37,24,A1_CH45,A6_CH45,J3,23,InD28,
3,5,J41,25,A0_CH48,A5_CH48,J2,26,InB16,,,3,6,J39,25,A1_CH35,A6_CH35,J7,26,InD12,,,3,7,J37,25,A2_CH10,A7_CH10,J3,26,InE3,
3,5,J41,26,A0_CH50,A5_CH50,J2,25,InB8,,,3,6,J39,26,A1_CH25,A6_CH25,J7,25,InC10,,,3,7,J37,26,A2_CH9,A7_CH9,J3,25,InE4,
3,5,J41,27,A0_CH49,A5_CH49,J2,28,InB9,,,3,6,J39,27,A1_CH34,A6_CH34,J7,28,InD14,,,3,7,J37,27,A2_CH11,A7_CH11,J3,28,InE5,
3,5,J41,28,A0_CH51,A5_CH51,J2,27,InB6,,,3,6,J39,28,A1_CH24,A6_CH24,J7,27,InC13,,,3,7,J37,28,A2_CH1,A7_CH1,J3,27,InE2,
3,5,J41,29,A0_CH40,A5_CH40,J2,30,InB12,,,3,6,J39,29,A1_CH27,A6_CH27,J7,30,InC12,,,3,7,J37,29,A2_CH18,A7_CH18,J3,30,InE6,
3,5,J41,30,A0_CH58,A5_CH58,J2,29,InB10,,,3,6,J39,30,A1_CH0,A6_CH0,J7,29,InC17,,,3,7,J37,30,A2_CH8,A7_CH8,J3,29,InE7,
3,5,J41,31,A0_CH57,A5_CH57,J2,32,InB18,,,3,6,J39,31,A1_CH26,A6_CH26,J7,32,InC11,,,3,7,J37,31,A2_CH19,A7_CH19,J3,32,InE12,
3,5,J41,32,A0_CH59,A5_CH59,J2,31,InB13,,,3,6,J39,32,A1_CH16,A6_CH16,J7,31,InC14,,,3,7,J37,32,A2_CH17,A7_CH17,J3,31,InE9,
3,5,J41,33,A0_CH4,A5_CH4,J2,34,InA17,,,3,6,J39,33,A1_CH19,A6_CH19,J7,34,InC20,,,3,7,J37,33,A2_CH26,A7_CH26,J3,34,InE11,
3,5,J41,34,A0_CH6,A5_CH6,J2,33,InA19,,,3,6,J39,34,A1_CH17,A6_CH17,J7,33,InC18,,,3,7,J37,34,A2_CH16,A7_CH16,J3,33,InE10,
3,5,J41,35,A0_CH13,A5_CH13,J2,36,InA15,,,3,6,J39,35,A1_CH18,A6_CH18,J7,36,InC16,,,3,7,J37,35,A2_CH27,A7_CH27,J3,36,InE27,
3,5,J41,36,A0_CH7,A5_CH7,J2,35,InA23,,,3,6,J39,36,A1_CH8,A6_CH8,J7,35,InC15,,,3,7,J37,36,A2_CH0,A7_CH0,J3,35,InE8,
3,5,J41,37,A0_CH12,A5_CH12,J2,38,InA18,,,3,6,J39,37,A1_CH11,A6_CH11,J7,38,InC23,,,3,7,J37,37,A2_CH6,A7_CH6,J3,38,InE16,
3,5,J41,38,A0_CH14,A5_CH14,J2,37,InA21,,,3,6,J39,38,A1_CH1,A6_CH1,J7,37,InC19,,,3,7,J37,38,A2_CH24,A7_CH24,J3,37,InE13,
3,5,J41,39,A0_CH5,A5_CH5,J2,40,InA20,,,3,6,J39,39,A1_CH10,A6_CH10,J7,40,InC22,,,3,7,J37,39,A2_CH7,A7_CH7,J3,40,InE15,
3,5,J41,40,A0_CH23,A5_CH23,J2,39,InA22,,,3,6,J39,40,A1_CH9,A6_CH9,J7,39,InC21,,,3,7,J37,40,A2_CH25,A7_CH25,J3,39,InE14,
3,5,J41,41,A0_CH20,A5_CH20,J2,42,InA25,,,3,6,J39,41,A1_CH3,A6_CH3,J7,42,InC24,,,3,7,J37,41,A2_CH14,A7_CH14,J3,42,InE20,
3,5,J41,42,A0_CH22,A5_CH22,J2,41,InA24,,,3,5,J39,42,A0_CH61,A5_CH61,J7,41,InB24,,,3,7,J37,42,A2_CH4,A7_CH4,J3,41,InE17,
3,5,J41,43,A0_CH21,A5_CH21,J2,44,InA26,,,3,6,J39,43,A1_CH2,A6_CH2,J7,44,InC25,,,3,7,J37,43,A2_CH23,A7_CH23,J3,44,InE23,
3,5,J41,44,A0_CH15,A5_CH15,J2,43,InA27,,,3,5,J39,44,A0_CH46,A5_CH46,J7,43,InB27,,,3,7,J37,44,A2_CH13,A7_CH13,J3,43,InE19,
3,5,J41,45,A0_CH28,A5_CH28,J2,46,InA30,,,3,5,J39,45,A0_CH62,A5_CH62,J7,46,InB21,,,3,7,J37,45,A2_CH22,A7_CH22,J3,46,InE25,
3,5,J41,46,A0_CH30,A5_CH30,J2,45,InA29,,,3,5,J39,46,A0_CH52,A5_CH52,J7,45,InB25,,,3,7,J37,46,A2_CH12,A7_CH12,J3,45,InE18,
3,5,J41,47,A0_CH29,A5_CH29,J2,48,InA31,,,3,5,J39,47,A0_CH54,A5_CH54,J7,48,InB23,,,3,7,J37,47,A2_CH15,A7_CH15,J3,48,InE24,
3,5,J41,48,A0_CH31,A5_CH31,J2,47,InA28,,,3,5,J39,48,A0_CH53,A5_CH53,J7,47,InB29,,,3,7,J37,48,A2_CH5,A7_CH5,J3,47,InE21,
3,5,J41,49,A0_CH36,A5_CH36,J2,50,InB15,,,3,5,J39,49,A0_CH55,A5_CH55,J7,50,InB26,,,3,7,J37,49,A2_CH30,A7_CH30,J3,50,InE26,
3,5,J41,50,A0_CH38,A5_CH38,J2,49,InB14,,,3,5,J39,50,A0_CH60,A5_CH60,J7,49,InB31,,,3,7,J37,50,A2_CH20,A7_CH20,J3,49,InE22,
3,5,J41,51,A0_CH37,A5_CH37,J2,52,InB19,,,3,5,J39,51,A0_CH47,A5_CH47,J7,52,InB22,,,3,7,J37,51,A2_CH31,A7_CH31,J3,52,InE31,
3,5,J41,52,A0_CH39,A5_CH39,J2,51,InB17,,,3,5,J39,52,A0_CH45,A5_CH45,J7,51,InB28,,,3,7,J37,52,A2_CH21,A7_CH21,J3,51,InE29,
3,5,J41,53,A0_CH44,A5_CH44,J2,54,InB20,,,3,5,J39,53,A0_CH63,A5_CH63,J7,54,InB30,,,3,7,J37,53,A2_CH29,A7_CH29,J3,54,InE28,
3,,J41,54,,AGND,J2,53,AGND,,,3,5,J39,54,A1_NTC1,A5_NTC1,J7,53,A1_NTC1,,,3,7,J37,54,A2_CH28,A7_CH28,J3,53,InE30,
3,5,J41,55,A0_NTC0,A5_NTC0,J2,56,A0_NTC0,,,3,5,J39,55,A1_NTC0,A5_NTC0,J7,56,A1_NTC0,,,3,7,J37,55,A2_NTC1,A7_NTC1,J3,56,A2_NTC1,
3,,J41,56,,LED3N,J2,55,LED0_N,,,3,5,J39,56,A1_NTC2,A5_NTC2,J7,55,A1_NTC2,,,3,7,J37,56,A2_NTC0,A7_NTC0,J3,55,A2_NTC0,
3,5,J41,57,A0_NTC1,A5_NTC1,J2,58,A0_NTC1,,,3,5,J39,57,A0_NTC2,A5_NTC2,J7,58,A0_NTC2,,,3,,J37,57,,RADFET3,J3,58,RADFET0,
3,,J41,58,,LED3P,J2,57,LED0_P,,,3,,J39,58,,RADFET3,J7,57,RADFET0,,,3,,J37,58,,3V3,J3,57,3.3VTMP,
3,,J41,59,,3V3,J2,60,3.3VTMP,,,3,,J39,59,,3V3,J7,60,3.3VTMP,,,3,,J37,59,,AGND,J3,60,AGND,
3,,J41,60,,AGND,J2,59,AGND,,,3,,J39,60,,AGND,J7,59,AGND,,,3,,J37,60,,3V3,J3,59,3.3VTMP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Herman Lima - GSSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,herman.lima@gssi.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/04/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
